,content,query,tweetDate,twitterProfile
320,"RT @MaestroJuventus: #Godin, il miglior difensore di sempre (A detta degli interisti e del suo osannatore nonché allenatore di subuteo #Ada…",['Godin'],2020-02-09 20:38:31+00:00,1160858458813620224
321,"Primo tempo ai limiti della perfezione ma ancora è lunga, dai dai dai ❤⚫ #ForzaMilan",['ForzaMilan'],2020-02-09 20:38:32+00:00,868809965200433153
322,"#InterMilan, #Romagnoli al 45' a @SkySport: ""@Ibra_official? Spero ci dia ancora una mano"" - #Derby #DerbyMilano… https://t.co/bVpH7oFi6O","['InterMilan', 'Romagnoli', 'Derby', 'DerbyMilano']",2020-02-09 20:38:32+00:00,1611429727
323,"La differenza tra buoni giocatori e campioni. 
Con #Ibrahimovic il Milan ha già fatto il doppio dei punti rispetto… https://t.co/wF6DLYOINH",['Ibrahimovic'],2020-02-09 20:38:33+00:00,510528209
324,"RT @MaestroJuventus: #Trevisani: ""Aspetta c'è da verificare la posizione di #Ibrahimovic""

Quanto state rosicando Riky e Lele, come vi chia…","['Trevisani', 'Ibrahimovic']",2020-02-09 20:38:34+00:00,1160858458813620224
325,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:38:35+00:00,578154964
326,"RT @adr1ano82: Cmq #Ibrahimovic è mooooooolto importante 🍆
#InterMilan","['Ibrahimovic', 'InterMilan']",2020-02-09 20:38:35+00:00,1169719730845958147
327,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:38:36+00:00,393805955
328,RT @EnricoTurcato: I campioni ragazzi. I campioni non muoiono mai. Gol e assist per Zlatan #Ibrahimovic. Mamma mia. #InterMilan,"['Ibrahimovic', 'InterMilan']",2020-02-09 20:38:41+00:00,1180016617
329,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:38:43+00:00,41332683
330,RT @OptaPaolo: 5 - Zlatan #Ibrahimovic ha preso parte attiva a cinque reti nelle sue quattro sfide di Serie A contro l'Inter con la maglia…,['Ibrahimovic'],2020-02-09 20:38:44+00:00,418621821
332,RT @SerieA: Raddoppio del @acmilan con il colpo di testa di @Ibra_official dagli sviluppi del calcio d'angolo! #InterMilan 0-2 #SerieATIM #…,"['InterMilan', 'SerieATIM']",2020-02-09 20:38:45+00:00,1120289995670081536
333,RT @OptaPaolo: 5 - Zlatan #Ibrahimovic ha preso parte attiva a cinque reti nelle sue quattro sfide di Serie A contro l'Inter con la maglia…,['Ibrahimovic'],2020-02-09 20:38:46+00:00,974503163662249984
334,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:38:46+00:00,122287944
335,"RT @angelomangiante: La differenza tra buoni giocatori e campioni. 
Con #Ibrahimovic il Milan ha già fatto il doppio dei punti rispetto a p…",['Ibrahimovic'],2020-02-09 20:38:46+00:00,953348392293486592
336,@acmilan daiiiiii stacchiamo tutto! Avanti cosiiiiiiii,[],2020-02-09 20:38:47+00:00,3352514566
337,"Primo tempo da incorniciare. 
Continuiamo così 💪🏻
#ForzaMilan
#InterMilan","['ForzaMilan', 'InterMilan']",2020-02-09 20:38:50+00:00,486056488
338,"RT @AntoVitiello: Gol di re Ibra, giocatore infinito: 2-0
#intermilan #derby #ibrahimovic","['intermilan', 'derby', 'ibrahimovic']",2020-02-09 20:38:50+00:00,983262475696164864
339,"RT @angelomangiante: La differenza tra buoni giocatori e campioni. 
Con #Ibrahimovic il Milan ha già fatto il doppio dei punti rispetto a p…",['Ibrahimovic'],2020-02-09 20:38:50+00:00,365554118
340,"RT @Sport_Mediaset: #SerieA 23^ giornata 🇮🇹
#Inter 🆚️ #Milan: fine primo tempo 0-2
#Rebic (40') ⚽️ #Ibrahimovic (45')
Il LIVE ➡️ https://t.…","['SerieA', 'Inter', 'Milan', 'Rebic', 'Ibrahimovic']",2020-02-09 20:38:53+00:00,2175434521
341,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:38:54+00:00,66018619
344,"RT @AntoVitiello: Gol di re Ibra, giocatore infinito: 2-0
#intermilan #derby #ibrahimovic","['intermilan', 'derby', 'ibrahimovic']",2020-02-09 20:38:56+00:00,1118291226183262209
347,"RT @angelomangiante: La differenza tra buoni giocatori e campioni. 
Con #Ibrahimovic il Milan ha già fatto il doppio dei punti rispetto a p…",['Ibrahimovic'],2020-02-09 20:38:57+00:00,827352614
348,"RT @TheoHernandez: Derby day ⚽🔥
FORZA @acmilan!!! SEMPRE 🔴⚫

#DerbyMilano #InterMilan
#IAMFútbol #TH1⃣9⃣ https://t.co/mNCdMIatNo","['DerbyMilano', 'InterMilan', 'IAMFútbol', 'TH1⃣9⃣']",2020-02-09 20:38:57+00:00,292663070
350,"RT @radioradiomilan: Domanda per i più attenti: da quanti anni non si vedeva @acmilan giocare in questo modo? Anni, non settimane. E ora fa…",[],2020-02-09 20:38:59+00:00,452437980
351,"1T del #DerbyMilano da riassumere con ""De Vrij vs Milan"": infatti lo 0-2 sta persino stretto ai rossoneri.… https://t.co/nboD3QQ9DM",['DerbyMilano'],2020-02-09 20:39:01+00:00,485258936
353,RT @SerieA: Raddoppio del @acmilan con il colpo di testa di @Ibra_official dagli sviluppi del calcio d'angolo! #InterMilan 0-2 #SerieATIM #…,"['InterMilan', 'SerieATIM']",2020-02-09 20:39:03+00:00,632089675
354,"@acmilan @officialpes Il 1 TEMPO PIÙ BELLO DI QUEST’ANNO E DI TANTI PASSATI DERBY
La pagella del 1T
Donnarumma SV,… https://t.co/nOXZtwTOHZ",[],2020-02-09 20:39:05+00:00,908538781514342406
355,"La stiamo vincendo (soprattutto) per due motivi:
1) Preparazione maniacale di Pioli &amp; staff
2) Padelli tra i pali d… https://t.co/07arLLCSxy",[],2020-02-09 20:39:05+00:00,131161759
356,"Assist+gol per @Ibra_official nel derby e un @acmilan perfetto nei primi 45’. Gli inserimenti di Kessie, le trame v… https://t.co/qlR9pueemL",[],2020-02-09 20:39:05+00:00,1356486175
357,"SIAMO NOOOI, SIAMO NOOOI, LA SQUADRA DI MILANO SIAMO NOOI!!!",[],2020-02-09 20:39:11+00:00,77242630
358,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:39:13+00:00,162642048
359,"Ecco il video del gol di #Ibrahimovic: delirio rossonero a #SanSiro - #InterMilan #derby 
https://t.co/ydcsrATeKP","['Ibrahimovic', 'SanSiro', 'InterMilan', 'derby']",2020-02-09 20:39:13+00:00,4843529163
360,Mi balla,[],2020-02-09 20:39:15+00:00,1099579094
361,@callmegoodlife @sslansia Che non lo sai che ha comprato #Ibrahimovic  per parcheggiarlo al #Milan ?,"['Ibrahimovic', 'Milan']",2020-02-09 20:39:16+00:00,1045962650
362,RT @sportscaddy: Dai ragazzi dai #ForzaMilan,['ForzaMilan'],2020-02-09 20:39:19+00:00,194171228
363,"RT @robtor83: Assist+gol per @Ibra_official nel derby e un @acmilan perfetto nei primi 45’. Gli inserimenti di Kessie, le trame verticali d…",[],2020-02-09 20:39:20+00:00,418621821
364,"RT @MaestroJuventus: #Trevisani: ""Aspetta c'è da verificare la posizione di #Ibrahimovic""

Quanto state rosicando Riky e Lele, come vi chia…","['Trevisani', 'Ibrahimovic']",2020-02-09 20:39:20+00:00,1160860126070345728
365,"RT @angelomangiante: La differenza tra buoni giocatori e campioni. 
Con #Ibrahimovic il Milan ha già fatto il doppio dei punti rispetto a p…",['Ibrahimovic'],2020-02-09 20:39:22+00:00,991254878
